Container,Batch Name,Number of Ballots
Absentee by Mail,Absentee By Mail ICC - 1,45
Advance Voting,AV-Elections Office ICP 1 - 0,893
Election Day,ED-Delle Beamguard ICP 1 - 0,287
Election Day,ED-Cecil ICP 1 - 0,167
Election Day,ED-Riverbend ICP 1 - 0,156
Election Day,ED-Massee ICP 1 - 0,97
Election Day,ED-Elm Pine ICP 1 - 0,69
Election Day,ED-Sparks ICP 1 - 0,110
Election Day,ED-Lenox ICP 1 - 0,219
Election Day,ED-New Life Baptist Church ICP 1 - 0,187
