Container,Batch Name,Number of Ballots
Absentee by Mail,ICC - Absentee by Mail - 1,29
Advance Voting,AV-Elections Office - ICP 1 - 0,840
Election Day,ED-Public Safety ICP 1 - 0,510
Election Day,ED-Hazlehurst ICP 1 - 0,157
Election Day,ED-Ocmulgee 2 ICP 1 - 0,94
Election Day,ED-Blackburn 2 ICP 1 - 0,159
Election Day,ED-Altamaha 2 ICP 1 - 0,260
Election Day,ED-Whitehead 2 ICP 1 - 0,142
