Container,Batch Name,Number of Ballots
Advance Voting,AV-Elections Office ICP 1 - 0,669
Election Day,ED-Lilly ICP 1 - 0,102
Election Day,ED-Byromville ICP 1 - 0,136
Election Day,ED-Unadilla ICP 1 - 0,327
Election Day,ED-Pinehurst ICP 1 - 0,152
Election Day,ED-Vienna ICP 1 - 0,307
Absentee by Mail,ICC-Absentee by Mail - 1,40
