Container,Batch Name,Number of Ballots
Absentee by Mail,ICC-Absentee by Mail - 1,49
Absentee by Mail,ICC-Absentee by Mail - 2,51
Absentee by Mail,ICC-Absentee by Mail - 3,28
Advance Voting,AV-Courthouse ICP 1 - 0,922
Election Day,ED-Courthouse ICP 1 - 0,426
Election Day,ED-Rayle City Hall ICP 1 - 0,138
Election Day,ED-Edward B Pope Center ICP 1 - 0,333
Election Day,ED-Tignall Sch Lunch Rm ICP 1 - 0,197
