Container,Batch Name,Number of Ballots
Absentee by Mail,ICC-Absentee By Mail - 1,3
Advance Voting,AV-Elections Office ICP 1 - 0,457
Absentee by Mail,ICC-Absentee By Mail - 2,15
Election Day,ED-Rochelle 1 ICP 1 - 0,242
Election Day,ED-Abbeville 2 ICP 1 - 0,271
Election Day,ED-Pitts 3 ICP 1 - 0,226
Election Day,ED-Pineview 2 ICP 1 - 0,133
