Batch Name,"US Senate - Rep - Earl L. ""Buddy"" Carter",US Senate - Rep - Mike Collins,US Senate - Rep - John F. Coyne III,US Senate - Rep - Derek Dooley,"US Senate - Rep - Jonathan ""Jon"" McColumn",Governor - Dem - Keisha Lance Bottoms,Governor - Dem - Olu Brown,Governor - Dem - Amanda Duffy,Governor - Dem - Geoff Duncan,Governor - Dem - Jason Esteves,Governor - Dem - Derrick Jackson,"Governor - Dem - Michael ""Mike"" Thurmond"
Election Day ,378,440,12,312,40,768,22,41,45,66,95,243
Advance Voting,184,270,14,182,21,555,7,26,26,37,87,192
Absentee by Mail,8,12,0,4,1,72,2,0,1,7,6,93
Provisional,1,0,0,0,0,0,1,0,0,0,0,0
