Batch Name,"US Senate - Rep - Earl L. ""Buddy"" Carter",US Senate - Rep - Mike Collins,US Senate - Rep - John F. Coyne III,US Senate - Rep - Derek Dooley,"US Senate - Rep - Jonathan ""Jon"" McColumn",Governor - Dem - Keisha Lance Bottoms,Governor - Dem - Olu Brown,Governor - Dem - Amanda Duffy,Governor - Dem - Geoff Duncan,Governor - Dem - Jason Esteves,Governor - Dem - Derrick Jackson,"Governor - Dem - Michael ""Mike"" Thurmond"
Absentee By Mail ICC - 1,1,9,0,3,0,2,0,0,0,0,0,0
Absentee By Mail ICC - 2,0,0,0,0,0,1,0,0,0,0,0,0
AV-Elections Office ICP 1 - 0,43,84,2,89,3,23,0,5,1,3,5,8
ED-Colquitt-Miller ICP 2 - 0,13,23,0,40,2,11,1,2,2,5,4,3
ED-Colquitt-Miller ICP 1 - 0,51,82,1,111,5,54,1,5,2,3,6,4
