Batch Name,"US Senate - Rep - Earl L. ""Buddy"" Carter",US Senate - Rep - Mike Collins,US Senate - Rep - John F. Coyne III,US Senate - Rep - Derek Dooley,"US Senate - Rep - Jonathan ""Jon"" McColumn",Governor - Dem - Keisha Lance Bottoms,Governor - Dem - Olu Brown,Governor - Dem - Amanda Duffy,Governor - Dem - Geoff Duncan,Governor - Dem - Jason Esteves,Governor - Dem - Derrick Jackson,"Governor - Dem - Michael ""Mike"" Thurmond"
Absentee By Mail ICC - 1,0,2,0,0,1,2,0,0,0,3,0,0
AV-Elections Office ICP 2 - 0,26,33,2,30,2,50,2,6,2,8,7,8
ED-Georgetown ICP 1 - 0,22,34,1,47,4,66,2,1,2,3,3,6
ED-Morris ICP 1 - 0,1,7,0,4,0,11,0,0,1,0,0,2
Absentee By Mail ICC - 2,0,0,0,1,0,0,0,0,0,0,0,0
