Batch Name,"US Senate - Rep - Earl L. ""Buddy"" Carter",US Senate - Rep - Mike Collins,US Senate - Rep - John F. Coyne III,US Senate - Rep - Derek Dooley,"US Senate - Rep - Jonathan ""Jon"" McColumn",Governor - Dem - Keisha Lance Bottoms,Governor - Dem - Olu Brown,Governor - Dem - Amanda Duffy,Governor - Dem - Geoff Duncan,Governor - Dem - Jason Esteves,Governor - Dem - Derrick Jackson,"Governor - Dem - Michael ""Mike"" Thurmond"
ICC - Absentee By Mail 1.1 - 14,5,9,1,6,0,15,0,0,3,5,0,1
ICC - Absentee By Mail 1.1 - 15,0,0,0,1,0,18,0,0,3,1,0,9
ICC - Absentee By Mail 1.1 - 16,8,5,0,7,0,17,0,0,0,5,1,5
ICC - Absentee By Mail 2 - 11,2,1,0,2,0,6,0,0,3,1,0,7
ICC - Absentee By Mail 1.1 - 17,1,0,0,0,0,16,1,0,9,11,0,8
ICC - Absentee By Mail 1.1 - 18,2,2,0,2,0,10,0,0,6,18,0,6
ICC - Absentee By Mail 2 - 12,5,1,1,6,0,19,0,0,7,5,0,4
ICC - Absentee By Mail 1.1 - 19,7,1,0,2,0,17,0,1,6,1,2,6
ICC - Absentee By Mail 1.1 - 20,0,1,0,1,2,29,1,1,4,20,0,3
ICC - Absentee By Mail 2 - 13,0,0,0,2,0,7,0,0,0,2,0,2
ICC - Absentee By Mail 2 - 14,1,5,0,3,0,26,0,0,4,3,0,9
ICC - Absentee By Mail 2 - 15,5,9,0,10,1,15,0,1,4,7,1,1
ICC - Absentee By Mail 1.1 - 21,0,4,1,8,0,17,0,1,1,3,0,1
ICC - Absentee By Mail 1.1 - 22,0,0,0,0,0,9,0,0,1,3,0,8
ICC - Absentee By Mail 1.1 - 23,0,0,0,6,0,24,0,0,7,6,0,7
ICC - Absentee By Mail 1.1 - 24,4,10,0,6,0,15,0,0,2,3,0,4
ICC - Absentee By Mail 1.1 - 25,0,2,0,9,0,18,0,0,8,6,1,4
ICC - Absentee By Mail 1.1 - 26,0,1,0,0,0,0,1,0,0,2,0,0
ICC - Absentee By Mail 1.1 - 27,0,0,0,1,0,15,0,0,1,4,0,10
ICC - Absentee By Mail 1.1 - 28,0,2,2,0,0,3,0,0,3,2,0,1
ICC - Absentee By Mail 1.1 - 29,4,3,0,4,0,22,0,3,3,6,0,3
ICC - Absentee By Mail 1.1 - 30,1,6,0,10,0,10,0,1,2,9,0,6
ICC - Absentee By Mail 1.1 - 31,0,0,0,0,0,4,0,0,0,0,0,0
ICC - Absentee By Mail 1.1 - 32,0,1,0,0,0,5,0,0,0,1,0,1
ICC - Absentee By Mail 1.1 - 33,0,0,0,1,0,0,0,0,0,0,0,0
ICC - Absentee By Mail 1.1 - 34,1,2,0,1,0,18,0,0,2,8,0,14
ICC - Absentee By Mail 1.1 - 35,1,5,1,2,1,15,0,0,7,8,0,4
ICC - Absentee By Mail 1.1 - 36,1,0,0,3,0,19,0,0,6,16,1,7
ICC - Absentee By Mail 1.1 - 37,5,2,0,12,0,16,1,0,3,7,0,5
ICC - Absentee By Mail 1.1 - 38,0,0,0,0,0,5,0,0,1,10,0,0
ICC - Absentee By Mail 1.1 - 39,3,3,0,6,0,24,0,0,0,6,0,4
ICC - Absentee By Mail 1.1 - 40,2,3,0,9,0,14,0,0,2,8,0,4
ICC - Absentee By Mail 1.1 - 41,1,2,0,1,0,9,0,0,0,0,0,4
ICC - Absentee By Mail 1.1 - 42,0,0,0,0,0,3,0,0,0,3,0,0
ICC - Absentee By Mail 1.1 - 43,0,0,0,4,0,7,2,0,1,4,0,0
ICC - Absentee By Mail 1.1 - 44,0,0,0,0,0,33,1,0,3,1,1,8
ICC - Absentee By Mail 1.1 - 45,2,0,0,1,0,9,0,0,1,3,0,0
ICC - Absentee By Mail 1.1 - 46,0,0,0,1,0,5,0,1,0,2,0,2
AV-Welcome All Rec Center ICP 2B - 0,3,2,0,2,0,578,16,4,40,80,10,207
AV-Welcome All Rec Center ICP 1A - 0,0,1,0,2,0,118,3,1,3,15,5,33
AV-Welcome All Rec Center ICP 3B - 0,3,4,1,5,4,549,11,3,19,92,11,193
AV-Wolf Creek Library ICP 1A - 0,2,0,1,3,2,233,7,3,20,37,7,101
AV-Wolf Creek Library ICP 2B - 0,8,11,1,10,2,1571,34,9,81,233,21,466
AV-Wolf Creek Library ICP 3B - 0,10,9,1,9,5,1634,30,6,91,273,26,423
AV-E Lowery Library ICP 1B - 0,1,0,0,4,0,267,7,2,19,52,1,105
AV-E Lowery Library ICP 2A - 0,2,2,1,2,0,392,8,1,31,74,10,177
AV-E Lowery Library ICP 3A - 0,6,1,0,4,1,372,6,2,30,83,11,153
AV-S Fulton Service Ctr ICP 1A - 0,3,2,0,1,1,145,3,0,3,39,6,48
AV-Gladys S Dennard Library ICP 1B - 0,12,9,2,13,0,1501,40,4,72,194,25,513
AV-Gladys S Dennard Library ICP 2B - 0,12,10,2,10,2,1506,22,11,63,190,34,514
AV-N Fulton Svc Center ICP 1A - 0,11,17,0,35,1,73,2,1,19,48,4,14
AV-N Fulton Svc Center ICP 2B - 0,104,207,15,245,26,671,13,29,165,336,18,90
AV-Gladys S Dennard Library ICP 3A - 0,0,0,1,0,0,61,0,0,4,12,2,23
AV-Fulton Health Human Svcs N ICP 1A - 0,0,0,0,1,1,10,0,0,2,6,1,3
AV-N Fulton Svc Center ICP 3B - 0,112,221,11,273,20,688,11,21,150,363,16,91
AV-Fulton Health Human Svcs N ICP 2B - 0,31,65,5,95,5,143,2,3,41,76,6,21
AV-Fulton Health Human Svcs N ICP 3B - 0,31,45,3,86,6,139,3,4,41,62,1,19
AV-East Roswell Library ICP 1A - 0,0,3,0,2,0,12,0,1,4,12,1,2
AV-NE Spruill Oaks Library ICP 1A - 0,0,2,0,3,0,3,0,0,0,4,1,0
AV-East Roswell Library ICP 2B - 0,182,265,20,396,43,643,15,29,190,444,14,93
AV-NE Spruill Oaks Library ICP 2B - 0,132,236,14,342,26,292,6,10,90,165,4,34
AV-NE Spruill Oaks Library ICP 3B - 0,123,189,8,291,19,237,8,11,85,144,3,32
AV-East Roswell Library ICP 3B - 0,138,280,8,388,39,628,13,22,219,431,21,75
AV-Johns Creek Enviro Campus ICP 1A - 0,1,2,0,5,0,13,1,0,3,6,0,1
AV-Johns Creek Enviro Campus ICP 2B - 0,80,167,8,169,11,168,2,4,47,95,6,24
AV-Johns Creek Enviro Campus ICP 3B - 0,70,150,9,208,15,180,0,4,73,96,5,32
AV-Elections Hub ICP 1A - 0,0,0,0,0,0,24,1,0,0,6,1,11
AV-Elections Hub ICP 2B - 0,9,7,0,11,4,1056,15,11,42,147,16,255
AV-Elections Hub ICP 3A - 0,0,0,1,1,0,24,0,0,4,9,0,13
AV-Elections Hub ICP 4B - 0,7,7,2,10,2,789,12,4,26,137,18,180
AV-Hugh Conley Rec Ctr ICP 1A - 0,1,1,0,4,0,122,5,1,8,28,4,26
AV-Hugh Conley Rec Ctr ICP 2B - 0,13,19,2,33,4,631,18,8,68,197,15,231
AV-Hugh Conley Rec Ctr ICP 3B - 0,12,13,1,34,6,645,25,4,56,220,4,223
AV-Flipper Temple AME ICP 1B - 0,0,0,0,0,0,33,1,1,2,8,1,16
AV-Etris-Darnell Comm Rec ICP 3B - 0,6,2,2,9,1,433,4,1,13,57,18,120
AV-Flipper Temple AME ICP 2A - 0,0,2,0,1,2,272,6,4,18,121,8,66
AV-CT Martin Rec Center ICP 1A - 0,14,4,1,5,2,1408,19,5,63,289,19,654
AV-Flipper Temple AME ICP 3A - 0,6,2,0,3,1,277,6,2,8,123,5,64
AV-Fairburn Annex ICP 1A - 0,0,0,0,0,0,10,0,1,2,5,0,1
AV-Fairburn Annex ICP 2B - 0,24,13,0,27,1,811,10,9,27,114,23,210
AV-CT Martin Rec Center ICP 2B - 0,0,0,0,0,0,105,2,1,3,19,3,32
AV-CT Martin Rec Center ICP 3A - 0,5,13,6,7,2,1809,27,8,90,365,21,921
AV-Fairburn Annex ICP 3B - 0,18,25,0,42,7,772,6,9,45,120,23,197
AV-Mechanicsville Library ICP 1B - 0,0,0,0,1,0,25,0,1,1,18,0,13
AV-Mechanicsville Library ICP 2A - 0,0,4,1,3,0,121,8,1,8,81,7,36
AV-CT Martin Rec Center ICP 4B - 0,1,1,0,0,0,96,0,2,7,12,1,46
AV-Mechanicsville Library ICP 3A - 0,3,4,1,3,2,136,4,3,13,103,5,40
AV-East Point Library ICP 1A - 0,2,4,0,0,0,139,9,0,7,28,0,59
AV-Metropolitan Library ICP 1B - 0,1,3,0,2,2,238,13,6,18,74,9,70
AV-East Point Library ICP 2B - 0,5,9,0,8,0,307,13,3,29,56,5,129
AV-Metropolitan Library ICP 2A - 0,12,10,1,15,3,1065,31,11,76,490,16,448
AV-East Point Library ICP 3B - 0,6,1,0,7,2,288,8,1,33,69,5,141
AV-Adams Park Library ICP 1B - 0,4,5,3,9,0,495,12,7,31,127,11,207
AV-Metropolitan Library ICP 3A - 0,9,12,3,15,3,1082,26,12,77,501,23,406
AV-Adams Park Library ICP 2A - 0,8,6,0,8,5,938,17,8,53,186,14,426
AV-Adams Park Library ICP 3A - 0,6,3,1,11,2,781,19,12,27,197,21,315
AV-Milton Library ICP 1A - 0,1,0,0,2,0,7,0,0,0,0,0,0
AV-Alpharetta Library ICP 1A - 0,1,9,0,6,1,22,2,2,6,26,2,8
AV-Milton Library ICP 2B - 0,241,495,17,520,39,448,5,18,147,249,9,61
AV-Alpharetta Library ICP 2B - 0,259,520,27,525,64,934,21,33,250,406,22,87
AV-Milton Library ICP 3B - 0,255,565,17,565,49,490,7,8,172,278,6,60
AV-Alpharetta Library ICP 3B - 0,188,315,13,328,35,600,13,26,126,274,15,77
AV-Ocee Library ICP 1A - 0,1,1,0,0,0,17,0,0,1,6,1,0
AV-Buckhead Library ICP 1A - 0,151,236,15,422,25,1021,13,36,540,1029,27,197
AV-Ocee Library ICP 2B - 0,267,421,25,431,49,815,17,37,251,361,31,79
AV-Buckhead Library ICP 2B - 0,0,1,0,0,0,0,0,0,0,0,0,0
AV-Buckhead Library ICP 3A - 0,169,268,20,558,43,1185,28,40,720,1339,34,287
AV-Ocee Library ICP 3B - 0,229,426,29,468,26,809,16,34,219,365,32,91
ICC - Absentee By Mail 1.1 - 47,2,0,0,0,0,1,0,0,0,0,0,1
AV-Buckhead Library ICP 4B - 0,9,18,3,44,4,109,3,2,41,79,1,20
ICC - Absentee By Mail 1.1 - 48,0,0,0,1,0,1,0,0,0,2,0,3
AV-SW Arts Center ICP 1A - 0,1,1,0,1,0,141,4,1,9,31,2,55
AV-SW Arts Center ICP 2B - 0,6,3,0,5,3,531,11,2,39,78,7,216
AV-SW Arts Center ICP 3B - 0,5,2,1,2,0,644,11,1,61,89,10,319
AV-SW Arts Center ICP 4A - 0,4,5,0,4,0,735,7,2,50,105,10,274
AV-Sandy Springs Library ICP 1A - 0,31,55,0,81,6,114,2,4,64,157,6,25
AV-Sandy Springs Library ICP 2B - 0,234,488,15,719,56,814,21,28,459,742,30,125
AV-Sandy Springs Library ICP 3B - 0,123,306,11,446,19,528,8,7,264,476,18,80
ICC - Absentee By Mail 1.1 - 49,2,3,0,7,0,29,0,0,5,10,0,12
AV-NW Library Scotts Crossing ICP 1B - 0,0,0,0,0,0,16,0,1,0,2,0,5
AV-NW Library Scotts Crossing ICP 2A - 0,7,11,3,14,0,317,6,3,36,187,4,88
AV-NW Library Scotts Crossing ICP 3A - 0,5,9,0,6,4,176,2,1,16,128,4,37
AV-Garner Library ICP 1B - 0,0,1,0,2,0,22,4,2,5,42,0,5
AV-Roswell Library ICP 1A - 0,1,3,0,2,0,12,0,0,2,12,4,2
ICC - Absentee By Mail 1.1 - 50,0,5,0,4,0,2,0,0,1,9,0,0
AV-Roswell Library ICP 2B - 0,228,473,24,627,46,690,13,31,229,488,18,110
AV-Northside Library ICP 1B - 0,8,19,0,43,2,46,1,3,17,43,0,11
AV-Northside Library ICP 2A - 0,97,187,4,419,18,260,3,8,196,431,5,68
AV-Northside Library ICP 3A - 0,191,379,22,756,30,474,13,13,389,791,14,109
AV-Garner Library ICP 2B - 0,2,2,0,1,1,32,2,1,3,28,1,7
AV-Garner Library ICP 3A - 0,56,72,9,150,17,901,28,40,536,1715,30,273
ED-SS11A-B-C-D-SS13A-B ICP 2 - 0,19,49,2,87,4,124,5,9,31,131,6,11
ED-ML02A-ML02B-ML03A ICP 1 - 0,59,184,6,195,5,70,5,2,26,41,2,2
ED-SS11A-B-C-D-SS13A-B ICP 1 - 0,38,83,1,106,5,159,6,6,47,123,11,21
ED-SS08A-B-C-D-E ICP 1 - 0,28,56,3,60,6,237,5,4,23,154,8,26
ED-ML03-ML07A-B ICP 1 - 0,62,148,3,130,6,65,3,3,23,31,6,5
ED-ML03-ML07A-B ICP 2 - 0,56,107,2,89,12,57,1,2,26,25,2,7
ED-AP021-AP022-AP023-AP02B-AP07C ICP 1 - 0,41,56,3,85,5,78,2,6,32,42,3,8
ED-AP021-AP022-AP023-AP02B-AP07C ICP 2 - 0,40,88,2,99,8,105,3,3,21,58,8,13
ED-AP04A-B-AP06 ICP 1 - 0,50,102,4,114,14,92,0,3,17,55,6,8
ED-RW09-RW09A ICP 1 - 0,30,80,2,95,1,35,1,4,19,38,2,4
ED-RW09-RW09A ICP 2 - 0,63,158,5,172,9,78,3,6,29,69,1,7
ED-MP01 ICP 1 - 0,10,23,1,39,2,28,1,2,2,37,1,4
ED-RW01 ICP 1 - 0,76,120,7,195,18,95,6,6,32,89,8,9
ED-SS02A-B-SS03-3A-SS05-6A-SS18A-B-C ICP 1 - 0,43,79,4,147,12,115,4,9,49,128,5,22
ED-SS19B-SS20-SS26-SS29C ICP 2 - 0,20,49,2,65,10,213,9,11,22,144,10,19
ED-SS15A-B-C-SS17 ICP 1 - 0,38,83,1,99,10,199,3,9,24,114,14,20
ED-SS02A-B-SS03-3A-SS05-6A-SS18A-B-C ICP 2 - 0,20,57,2,77,9,78,3,4,35,92,6,8
ED-SS19B-SS20-SS26-SS29C ICP 1 - 0,20,33,2,44,10,152,4,5,18,119,8,16
ED-SS15A-B-C-SS17 ICP 2 - 0,12,41,3,56,2,96,1,4,20,58,11,11
ED-SS06-SS31 ICP 1 - 0,33,49,1,88,4,55,1,2,46,69,7,8
ED-EP03A-B-C-EP04C-D ICP 1 - 0,5,6,2,7,3,368,15,0,23,104,8,134
ED-SS09A-B-SS16 ICP 1 - 0,19,52,2,130,1,42,1,2,27,56,1,8
ED-SS07A-B-C-D ICP 1 - 0,15,31,5,46,4,63,1,2,36,50,5,7
ED-11E1-11E2-11E3 ICP 1 - 0,3,5,1,2,2,448,17,8,15,138,6,86
ED-SS09A-B-SS16 ICP 2 - 0,79,192,6,339,12,98,2,9,83,157,4,20
ED-10G-10H1-10H2-10J ICP 1 - 0,5,5,0,4,3,288,10,2,18,92,6,129
ED-HP01 ICP 1 - 0,32,49,5,67,9,260,8,4,23,181,10,56
ED-07B-07C ICP 2 - 0,35,70,4,141,4,95,0,5,47,120,4,17
ED-09K-09K1-09L ICP 1 - 0,0,7,1,11,2,339,7,2,12,146,9,44
ED-08D ICP 1 - 0,13,25,1,69,0,10,0,0,17,19,0,0
ED-07B-07C ICP 1 - 0,35,82,1,153,9,93,2,7,51,120,2,21
ED-07A ICP 1 - 0,22,63,2,86,9,66,1,0,33,87,3,23
ED-07A1-07D1-07M ICP 1 - 0,18,32,2,57,4,206,2,5,34,150,6,27
ED-07F-07F1-07J-08G ICP 1 - 0,19,49,5,96,2,93,2,6,54,144,2,13
ED-07A1-07D1-07M ICP 2 - 0,16,18,1,59,1,195,3,7,24,153,7,27
ED-07F-07F1-07J-08G ICP 2 - 0,33,63,2,145,11,157,5,7,69,218,7,29
ED-02A-02W-06E-J-R-06R1 ICP 2.2 - 0,16,26,1,60,7,190,7,14,114,444,13,36
ED-03P1A-03P2 ICP 1 - 0,1,10,0,7,4,213,10,9,24,212,5,35
ED-08H-08J-08K ICP 1 - 0,25,45,1,183,5,81,8,0,48,118,7,11
ED-02A-02W-06E-J-R-06R1 ICP 1.1 - 0,14,25,1,73,5,208,4,15,98,443,8,41
ED-08H-08J-08K ICP 2 - 0,19,76,3,167,1,58,2,4,49,119,4,11
ED-08E-08F1-08N1-08N2 ICP 1 - 0,77,157,12,343,16,111,5,7,103,206,6,20
ED-08E-08F1-08N1-08N2 ICP 2 - 0,6,18,2,30,2,17,1,1,8,24,0,0
ED-04X1-04X2-10M ICP 1 - 0,4,3,1,10,1,301,7,5,17,334,9,93
ED-08F2-09F ICP 1 - 0,29,58,1,105,5,131,2,5,39,225,8,24
ED-04G-04M-04S-04T ICP 1 - 0,2,7,0,11,2,278,9,4,18,213,7,85
ED-RW08-RW10-RW16 ICP 1 - 0,37,87,6,101,12,48,3,5,28,73,0,9
ED-ML01A-ML01B-ML01C ICP 1 - 0,44,109,10,116,14,71,2,5,20,51,2,8
ED-RW08-RW10-RW16 ICP 2 - 0,73,113,5,178,16,84,5,5,32,97,4,12
ED-RW02-03-03B-10A-11A ICP 1 - 0,61,115,7,172,9,166,4,8,41,121,8,14
ED-AP01C-D-JC16 ICP 1 - 0,46,73,0,85,10,113,2,5,27,83,1,8
ED-07D-07E-07N-08M ICP 2 - 0,20,34,2,90,5,113,3,5,38,110,6,20
ED-RW02-03-03B-10A-11A ICP 2 - 0,58,83,6,119,9,107,4,2,33,76,4,8
ED-07D-07E-07N-08M ICP 1 - 0,34,43,2,123,6,178,3,5,38,152,7,32
ED-10B-10B1-10i ICP 1 - 0,4,4,0,3,0,383,11,1,23,138,8,141
ED-AP01C-D-JC16 ICP 2 - 0,24,58,7,67,7,84,1,8,26,83,0,13
ED-03F-06L1-06L2-08L-08P-08P1 ICP 1 - 0,18,48,2,73,3,204,4,12,76,339,8,44
ED-06i-06N-06Q-07H ICP 2 - 0,13,31,1,65,3,147,5,5,49,165,4,18
ED-ML05-ML06A-B  ICP 1 - 0,46,133,3,92,13,243,8,8,35,101,11,17
ED-03F-06L1-06L2-08L-08P-08P1 ICP 2 - 0,12,20,2,58,10,128,4,13,54,219,6,28
ED-06i-06N-06Q-07H ICP 1 - 0,20,37,2,99,2,163,5,9,46,180,9,20
ED-03E-G-L-M-N-09G-H ICP 1 - 0,0,5,3,6,4,123,7,2,13,78,4,31
ED-ML05-ML06A-B  ICP 2 - 0,28,52,3,39,9,80,2,4,14,44,0,2
ED-08A-08B-08C-08C1 ICP 2 - 0,46,94,4,192,6,88,1,4,56,86,2,11
ED-03E-G-L-M-N-09G-H ICP 2 - 0,4,9,0,12,2,314,8,2,29,212,9,58
ED-10A-C-D-D1-D2-10R ICP 1 - 0,0,3,0,1,2,238,4,2,5,47,3,62
ED-08A-08B-08C-08C1 ICP 1 - 0,48,86,2,194,8,80,2,6,64,114,1,6
ED-09A-09J ICP 1 - 0,14,26,1,63,11,207,13,7,33,449,10,40
ED-10A-C-D-D1-D2-10R ICP 2 - 0,1,5,1,0,0,320,2,0,6,57,3,69
ED-03A-03B-03C-03H-09i ICP 1 - 0,3,1,3,1,1,126,1,3,9,46,2,46
ED-11C-11C2-11C3-SC14A-SC30A-B ICP 1 - 0,5,1,0,2,0,310,5,2,6,72,1,82
ED-RW12-RW12A-RW19 ICP 2 - 0,65,126,3,180,10,114,1,6,36,96,5,13
ED-03A-03B-03C-03H-09i ICP 2 - 0,2,4,1,1,1,267,0,1,12,85,7,64
ED-RW12-RW12A-RW19 ICP 1 - 0,62,113,5,143,15,99,2,9,35,90,4,12
ED-09C-10E-10P-FC02 ICP 1 - 0,8,5,3,4,3,344,5,2,24,121,4,116
ED-03S-09D-09E-10F ICP 2 - 0,4,5,0,9,1,276,7,7,10,111,2,59
ED-ML04 ICP 1 - 0,38,118,3,115,5,47,3,3,20,37,2,6
ED-03D-04A-04C-04D ICP 1 - 0,1,6,1,7,3,229,6,7,14,153,4,71
ED-03S-09D-09E-10F ICP 1 - 0,4,1,0,4,1,178,2,1,5,64,5,35
ED-10K-11H-11K ICP 1 - 0,6,3,1,3,1,272,14,8,14,130,2,97
ED-12F-12H1-12H2 ICP 1 - 0,3,6,0,3,0,268,9,12,11,74,5,67
ED-11G-12i-12L ICP 1 - 0,0,0,0,0,0,120,2,1,2,35,0,27
ED-CP05B-C-CP06A-B-CP07A-B-C-D ICP 1 - 0,2,3,0,4,2,211,5,3,6,61,5,50
ED-11J-11M-11M1-11R ICP 2 - 0,0,2,0,2,0,170,5,1,6,44,2,46
ED-EP01A-B-C-D ICP 1 - 0,3,8,0,12,1,164,9,6,13,106,7,41
ED-11J-11M-11M1-11R ICP 1 - 0,2,2,1,3,1,200,6,1,5,65,3,43
ED-11B-11B1-11B3-11N-11P ICP 1 - 0,6,2,1,1,0,331,5,2,13,60,5,72
ED-11B-11B1-11B3-11N-11P ICP 2 - 0,5,5,0,4,1,331,8,4,12,67,8,84
ED-EP01A-B-C-D ICP 2 - 0,8,3,1,13,2,214,5,6,11,132,4,60
ED-JC01-JC01A ICP 1 - 0,39,56,0,71,5,109,2,9,27,69,13,16
ED-SC23A-B-C-D ICP 1 - 0,9,4,1,8,0,427,8,2,6,96,13,92
ED-JC01-JC01A ICP 2 - 0,20,23,1,22,4,44,2,3,10,21,2,6
ED-SC23A-B-C-D ICP 2 - 0,2,2,0,0,0,141,4,2,1,24,2,9
ED-JC12-13A-13B-14-15 ICP 2 - 0,52,93,3,136,5,90,3,6,28,72,6,3
ED-01F-01G-12K-12N  ICP 1 - 0,2,5,0,3,1,150,9,8,14,206,5,37
ED-JC12-13A-13B-14-15 ICP 1 - 0,58,99,5,117,7,104,1,3,33,62,6,15
ED-04V ICP 1 - 0,5,3,0,0,1,125,5,3,3,46,4,24
ED-01F-01G-12K-12N  ICP 2 - 0,4,2,0,6,2,203,8,14,19,215,4,40
ED-JC03A-3B-4A-4B-4C-JC05 ICP 1 - 0,39,91,5,74,8,127,3,3,29,89,4,22
ED-01A ICP 1 - 0,8,10,5,22,1,206,7,14,41,500,5,50
ED-01J-12S ICP 1 - 0,4,5,0,10,1,309,8,3,19,139,11,71
ED-JC03A-3B-4A-4B-4C-JC05 ICP 2 - 0,36,64,6,64,11,126,2,8,24,74,4,14
ED-02D-02G ICP 2 - 0,11,8,3,35,4,192,11,12,60,402,7,40
ED-CH01-B-CH02-CH03-CH04A-CH05-A ICP 1 - 0,49,50,3,81,4,102,4,3,67,36,2,20
ED-SC07A ICP 1 - 0,6,4,0,7,2,156,5,2,8,37,4,24
ED-02D-02G ICP 1 - 0,13,10,6,31,3,179,10,9,50,302,8,30
ED-SC07A ICP 2 - 0,11,4,0,5,3,343,4,0,17,65,5,46
ED-06B-06F ICP 1 - 0,13,18,1,56,3,128,3,20,58,325,6,18
ED-SS12-SS14 ICP 1 - 0,58,92,2,200,6,90,6,7,54,118,6,11
ED-SS04-SS04A-SS29A ICP 1 - 0,38,47,3,67,8,160,9,8,26,108,4,11
ED-FA01A ICP 1 - 0,10,11,2,14,0,271,8,4,10,47,9,55
ED-EP02A-B-C-D-E ICP 1 - 0,2,2,1,3,0,60,1,3,3,43,3,12
ED-EP02A-B-C-D-E ICP 2 - 0,12,10,1,15,2,355,15,5,25,206,11,60
ED-UC02C-D ICP 1 - 0,5,3,0,5,1,290,9,3,3,67,5,45
ED-AP14-AP14A ICP 1 - 0,24,67,7,90,1,100,3,4,23,49,0,10
ED-01C-01S ICP 1 - 0,1,2,0,3,2,244,5,2,18,126,8,41
ED-JC08-JC09-JC10 ICP 1 - 0,40,70,3,73,7,157,4,13,24,88,3,11
ED-03T-04J ICP 1 - 0,0,0,1,2,1,82,6,0,1,41,2,27
ED-JC08-JC09-JC10 ICP 2 - 0,29,53,3,71,8,111,2,8,20,95,7,8
ED-02L2-03i ICP 1 - 0,1,12,1,13,2,129,5,8,28,207,9,12
ED-RW03A-03C-17 ICP 1 - 0,51,77,8,102,13,167,11,15,29,188,6,21
ED-02F1-02F2 ICP 1 - 0,6,15,3,26,2,141,2,10,48,276,12,21
ED-AP01A-AP05-AP12A-B ICP 1 - 0,49,72,4,105,6,170,5,5,39,83,11,9
ED-AP01A-AP05-AP12A-B ICP 2 - 0,43,82,5,90,8,133,3,13,31,94,8,7
ED-02J-02K-06G ICP 1 - 0,13,13,7,31,2,160,5,22,80,339,12,37
ED-AP09A-AP09B ICP 1 - 0,38,81,6,94,20,143,2,6,36,76,9,11
ED-RW06-07A-07B-13 ICP 1 - 0,39,97,4,116,7,126,6,12,34,145,5,7
ED-RW06-07A-07B-13 ICP 2 - 0,46,76,5,115,8,114,5,13,26,117,6,7
ED-06D-06D1-06D2 ICP 1 - 0,26,53,3,87,9,196,4,16,155,516,9,52
ED-01P-01T ICP 1 - 0,1,6,0,4,1,269,10,5,22,156,10,80
ED-02L1-02L1A-02L1B ICP 1 - 0,17,29,1,44,7,289,8,14,104,434,9,40
ED-04K-04L ICP 1 - 0,2,3,1,4,2,233,11,8,27,193,1,78
ED-02L1-02L1A-02L1B ICP 2 - 0,3,5,1,10,1,47,4,2,13,69,1,5
ED-EP04B-SC08C-SC17A-B-C-D ICP 1 - 0,0,4,0,5,1,270,7,4,9,86,7,49
ED-01D-04i ICP 1 - 0,2,2,0,2,0,142,3,4,15,123,2,25
