Batch Name,"US Senate - Rep - Earl L. ""Buddy"" Carter",US Senate - Rep - Mike Collins,US Senate - Rep - John F. Coyne III,US Senate - Rep - Derek Dooley,"US Senate - Rep - Jonathan ""Jon"" McColumn",Governor - Dem - Keisha Lance Bottoms,Governor - Dem - Olu Brown,Governor - Dem - Amanda Duffy,Governor - Dem - Geoff Duncan,Governor - Dem - Jason Esteves,Governor - Dem - Derrick Jackson,"Governor - Dem - Michael ""Mike"" Thurmond"
ED-53 Matt ICP 1 - 0,43,102,3,109,6,31,3,1,5,16,2,2
ED-53 Matt ICP 2 - 0,53,91,4,100,5,34,0,3,13,15,1,2
ED-45 Mountainside ICP 1 - 0,70,152,4,117,11,42,0,3,22,16,5,3
ED-45 Mountainside ICP 2 - 0,35,89,3,69,1,20,1,1,8,16,1,0
ED-46 Sawmill Branch ICP 1 - 0,32,71,2,78,3,42,1,3,10,24,3,2
ED-46 Sawmill Branch ICP 2 - 0,26,74,4,78,6,39,1,2,7,27,4,3
ED-43 Lakeland ICP 1 - 0,33,58,3,47,9,79,1,5,17,22,4,1
ED-43 Lakeland ICP 2 - 0,41,67,4,61,4,87,1,8,23,38,2,6
ED-15 Heardsville ICP 1 - 0,51,139,5,107,12,64,2,4,16,14,3,3
ED-15 Heardsville ICP 2 - 0,56,158,3,125,9,49,1,7,10,32,1,4
ED-02 Brandywine ICP 1 - 0,24,48,1,62,3,85,2,6,15,49,11,6
ED-02 Brandywine ICP 2 - 0,36,56,2,53,7,93,3,3,16,50,13,7
ED-21 South Forsyth ICP 1 - 0,10,30,3,25,1,22,1,5,17,13,2,5
ED-21 South Forsyth ICP 2 - 0,27,32,2,35,3,31,0,3,14,18,2,4
ED-41 Grassland ICP 1 - 0,25,53,0,56,4,50,1,7,7,23,1,2
ED-41 Grassland ICP 2 - 0,37,38,1,60,2,43,1,3,13,13,5,1
ED-08 Mashburn ICP 1 - 0,99,168,2,150,24,66,1,7,37,51,0,7
ED-08 Mashburn ICP 2 - 0,37,53,0,67,6,27,0,2,11,16,2,5
ED-47 Riverclub ICP 1 - 0,27,83,2,84,12,26,0,3,19,22,0,0
ED-47 Riverclub ICP 2 - 0,43,92,0,98,4,28,0,2,16,9,1,2
ED-40 West Forsyth ICP 1 - 0,60,99,3,109,14,46,3,9,15,36,8,6
ED-40 West Forsyth ICP 2 - 0,45,136,4,90,10,54,3,1,24,36,3,2
ED-34 Fowler ICP 1 - 0,54,108,2,80,4,51,0,8,17,16,11,3
ED-34 Fowler ICP 2 - 0,38,114,1,64,9,40,0,1,20,16,3,1
ED-49 Cheatam Creek ICP 1 - 0,34,64,2,61,13,39,0,6,10,14,1,3
ED-49 Cheatam Creek ICP 2 - 0,26,49,1,51,1,38,0,2,9,16,4,1
ED-06 Crossroads ICP 1 - 0,72,157,3,102,14,52,1,2,12,31,6,3
ED-06 Crossroads ICP 2 - 0,68,102,1,95,6,37,1,2,12,16,1,3
ED-16 Otwell ICP 1 - 0,29,60,2,83,4,22,1,1,6,18,1,1
ED-16 Otwell ICP 2 - 0,40,113,1,83,6,30,3,2,16,21,2,3
ED-19 Old Atlanta ICP 1 - 0,38,57,1,64,5,32,0,2,17,11,2,3
ED-19 Old Atlanta ICP 2 - 0,44,77,3,79,9,59,1,2,13,26,1,6
ED-36 Nichols ICP 1 - 0,41,108,5,75,6,58,2,7,18,41,4,6
ED-36 Nichols ICP 2 - 0,47,114,3,91,6,62,4,3,31,49,7,2
ED-25 Windermere ICP 3 - 0,55,99,2,118,8,71,4,3,37,33,3,7
ED-25 Windermere ICP 2 - 0,56,69,2,84,8,78,6,7,32,33,1,7
ED-25 Windermere ICP 1 - 0,25,38,0,49,2,37,2,3,19,10,5,1
ED-07 Cumming ICP 1 - 0,55,110,4,96,3,51,2,11,22,32,6,6
ED-07 Cumming ICP 2 - 0,55,77,2,106,13,56,0,7,14,40,1,5
ED-07 Cumming ICP 3 - 0,52,74,3,83,10,41,0,2,6,38,3,1
ICC - Absentee By Mail 1 - 25,0,0,0,0,0,0,0,0,0,1,0,0
ICC - Absentee By Mail 1 - 24,11,10,1,12,2,0,0,0,0,0,0,0
ICC - Absentee By Mail 1 - 23,0,0,0,2,0,11,2,0,10,5,0,3
ED-05 Coal Mountain ICP 2 - 0,28,71,1,48,8,28,0,2,3,16,2,0
ED-35 Johns Creek ICP 2 - 0,44,106,2,81,8,66,2,8,27,51,6,11
ED-10 Midway ICP 1 - 0,75,156,2,160,17,70,0,8,25,45,1,10
ED-10 Midway ICP 2 - 0,69,165,5,127,11,75,1,5,19,55,4,8
ICC - Election Day - 9,0,1,0,2,0,0,0,1,0,1,0,0
ICC - Election Day - 20,2,4,0,4,0,1,0,0,2,1,0,1
ICC - Election Day - 2,10,12,0,21,2,2,0,1,2,0,0,0
ICC - Election Day - 19,11,16,0,12,0,5,0,0,1,5,0,0
ICC - Election Day - 21,2,2,0,3,1,3,0,0,0,3,0,0
ICC - Election Day - 22,2,10,0,12,3,10,0,0,5,1,0,5
ICC - Election Day - 24,4,11,1,13,2,10,1,0,4,1,0,2
ICC - Election Day - 23,7,7,0,13,1,10,0,1,3,6,0,0
ICC - Election Day - 18,4,14,0,12,1,6,0,4,2,7,0,0
ICC - Election Day - 17,7,9,0,12,3,12,1,1,1,2,0,0
ICC - Election Day - 11,8,13,1,14,1,4,0,0,3,2,1,1
ICC - Election Day - 10,11,14,0,9,1,11,0,0,1,3,0,0
ICC - Election Day - 12,4,20,0,11,3,5,0,1,1,2,0,1
ICC - Election Day - 13,4,17,0,13,3,6,0,1,1,3,1,0
ICC - Election Day - 14,8,11,0,8,0,3,0,0,0,1,0,0
ICC - Election Day - 16,6,21,0,10,0,7,0,0,3,2,0,0
ICC - Election Day - 15,8,17,0,7,5,10,0,0,0,2,0,0
ICC - Election Day - 25,4,9,0,10,3,8,0,2,3,4,0,0
ICC - Election Day - 26,5,11,0,12,1,10,0,0,0,8,2,1
ICC - Election Day - 36,6,6,1,7,0,0,0,0,0,2,0,0
ICC - Election Day - 35,10,15,0,8,3,4,0,1,0,8,0,0
ICC - Election Day - 4,14,21,0,10,0,2,0,0,2,0,0,0
ICC - Election Day - 5,2,4,0,13,1,2,0,0,1,2,0,0
ICC - Election Day - 6,4,12,0,12,0,4,0,1,1,2,0,1
ICC - Election Day - 8,9,18,0,12,2,1,0,0,0,6,0,0
ICC - Election Day - 7,2,10,0,18,3,1,0,0,1,4,0,0
ICC - Election Day - 34,5,17,1,17,2,2,0,0,1,3,0,0
ICC - Election Day - 33,0,2,0,1,0,0,0,0,0,0,0,0
ICC - Election Day - 28,1,3,0,3,0,0,0,0,0,2,0,0
ICC - Election Day - 27,6,9,0,13,0,7,0,1,2,9,0,0
ICC - Election Day - 29,0,1,0,1,1,2,1,0,1,1,0,0
ICC - Election Day - 3,8,19,0,18,0,2,0,0,2,1,0,0
ICC - Election Day - 30,6,15,0,20,0,2,0,1,2,0,1,0
ICC - Election Day - 32,4,12,2,6,1,3,0,0,2,2,0,0
ICC - Election Day - 31,8,16,1,14,0,3,0,0,6,2,0,0
ICC - Election Day - 1,10,21,1,13,0,3,0,0,2,0,0,0
ICC - Absentee By Mail 1 - 26,0,0,0,1,0,0,0,0,0,0,0,0
ICC - Provisional 1 - 1,3,5,0,7,0,5,0,1,2,0,0,0
ICC - Provisional 1 - 2,6,4,2,7,0,7,1,1,1,4,0,1
