Batch Name,"US Senate - Rep - Earl L. ""Buddy"" Carter",US Senate - Rep - Mike Collins,US Senate - Rep - John F. Coyne III,US Senate - Rep - Derek Dooley,"US Senate - Rep - Jonathan ""Jon"" McColumn",Governor - Dem - Keisha Lance Bottoms,Governor - Dem - Olu Brown,Governor - Dem - Amanda Duffy,Governor - Dem - Geoff Duncan,Governor - Dem - Jason Esteves,Governor - Dem - Derrick Jackson,"Governor - Dem - Michael ""Mike"" Thurmond"
ED-070 Goodwins B ICP 1 - 0,34,46,1,67,3,81,1,5,12,45,3,11
ED-070 Goodwins B ICP2 - 0,33,38,1,55,4,59,2,2,6,31,4,8
ED-083 Goodwins D ICP 1 - 0,21,44,2,37,3,108,3,1,16,21,2,8
ED-096 Duluth G ICP 1 - 0,35,41,4,64,7,104,2,11,9,53,5,15
ED-093 Cates M ICP2 - 0,14,30,0,43,1,72,1,2,16,30,3,15
ED-083 Goodwins D ICP2 - 0,18,31,2,43,4,97,3,8,11,33,2,13
ED-088 Rockbridge E ICP 1 - 0,9,16,2,13,1,109,2,0,3,29,2,19
ED-088 Rockbridge E ICP2 - 0,8,13,1,8,0,110,2,1,4,38,2,17
ED-133 Harbins B ICP 1 - 0,5,22,0,22,0,38,3,1,2,12,3,2
ED-044 Rockbridge B ICP2 - 0,7,10,0,17,2,99,4,3,6,27,5,20
ED-044 Rockbridge B ICP 1 - 0,15,23,0,18,1,157,5,7,4,46,5,21
ED-133 Harbins B ICP 2 - 0,27,87,3,50,3,130,2,3,14,50,8,11
ED-099 Pinckneyville T ICP 1 - 0,24,32,0,34,1,92,2,8,11,53,6,11
ED-099 Pinckneyville T ICP2 - 0,17,12,2,22,5,44,1,2,4,24,0,5
ED-146 Baycreek H ICP 1 - 0,35,52,2,54,4,219,8,4,16,73,9,24
ED-071 Lawrenceville F ICP 1 - 0,7,7,0,11,3,84,2,3,5,20,1,5
ED-146 Baycreek H ICP2 - 0,37,49,1,58,2,225,9,1,16,71,2,27
ED-080 Baycreek C ICP 1 - 0,39,78,5,61,3,309,6,8,23,87,14,34
ED-045 Garners B ICP2 - 0,8,10,1,22,2,88,1,2,9,27,5,25
ED-080 Baycreek C ICP2 - 0,20,24,1,19,2,126,4,2,13,50,4,15
ED-045 Garners B ICP 1 - 0,7,4,1,26,4,86,1,2,13,29,0,32
ED-036 Cates E ICP 1 - 0,7,17,1,39,4,43,1,4,9,15,1,9
ED-036 Cates E ICP2 - 0,29,48,4,74,5,88,3,6,22,56,9,9
ED-071 Lawrenceville F ICP2 - 0,10,16,2,16,0,95,2,2,10,27,3,10
ED-131 Suwanee E ICP 1 - 0,24,55,2,60,5,72,1,2,16,33,2,5
ED-131 Suwanee E ICP2 - 0,29,64,0,61,6,58,3,4,19,39,2,5
ED-114 Pinckneyville W ICP 1 - 0,42,71,2,89,6,139,6,10,33,93,7,29
ED-114 Pinckneyville W ICP2 - 0,0,1,0,1,0,1,0,0,0,1,0,0
ED-122 Rockbridge G ICP 1 - 0,11,16,0,18,3,203,2,1,12,42,4,35
ED-122 Rockbridge G ICP2 - 0,14,5,2,21,1,192,9,2,14,46,2,41
ED-154 Pucketts D ICP 1 - 0,18,40,0,41,2,36,0,3,4,21,2,4
ED-154 Pucketts D ICP2 - 0,23,39,1,31,4,59,0,1,5,7,3,3
ED-128 Goodwins H ICP 1 - 0,14,50,1,32,3,72,2,4,9,41,5,7
ED-031 Hog Mountain D ICP 1 - 0,13,33,2,18,7,54,2,3,6,18,3,1
ED-128 Goodwins H ICP2 - 0,10,17,0,23,4,49,0,5,5,21,1,2
ED-031 Hog Mountain D ICP2 - 0,30,44,0,34,8,67,1,5,6,36,4,9
ED-003 Dacula ICP 1 - 0,13,40,0,35,5,100,4,4,12,44,3,10
ED-003 Dacula ICP2 - 0,11,35,1,14,4,87,0,7,8,27,7,13
ED-103 Berkshire L ICP2 - 0,11,13,3,7,2,71,2,8,4,31,4,7
ED-103 Berkshire L ICP 1 - 0,8,11,0,7,4,51,2,7,7,26,4,4
ED-065 Berkshire H ICP2 - 0,6,8,0,11,3,34,2,4,5,18,3,5
ED-105 Sugar Hill F ICP 1 - 0,28,61,2,64,8,70,4,4,15,36,4,7
ED-105 Sugar Hill F ICP2 - 0,27,57,2,57,2,71,2,4,9,50,5,3
ED-020 Pinckneyville A ICP 1 - 0,6,9,0,12,1,72,4,7,2,36,4,9
ED-020 Pinckneyville A ICP2 - 0,2,11,0,5,1,46,3,2,5,33,4,4
ED-109 Berkshire M ICP2 - 0,21,11,1,17,2,52,2,2,4,23,2,6
ED-098 Goodwins F ICP2 - 0,18,32,1,20,1,80,0,0,5,23,4,7
ED-109 Berkshire M ICP 1 - 0,12,18,1,36,2,72,1,2,10,29,4,8
ED-098 Goodwins F ICP 1 - 0,17,25,1,21,4,71,0,2,6,31,1,9
ED-046 Cates F ICP 1 - 0,16,32,0,32,4,40,3,1,11,15,2,10
ED-046 Cates F ICP2 - 0,18,30,2,27,1,38,4,0,11,17,2,4
ED-140 Suwanee H ICP 1 - 0,20,61,3,51,3,42,0,0,11,21,0,3
ED-140 Suwanee H ICP2 - 0,26,68,4,72,11,50,1,1,11,36,3,6
ED-065 Berkshire H ICP1 - 0,10,8,1,9,0,27,1,5,2,27,1,4
ED-115 Martins H ICP 1 - 0,20,12,3,23,6,89,5,8,8,43,10,17
ED-123 Pinckneyville Y ICP2 - 0,12,9,0,2,1,54,1,7,2,43,7,11
ED-115 Martins H ICP2 - 0,12,22,3,23,1,101,4,5,13,41,6,13
ED-123 Pinckneyville Y ICP 1 - 0,6,14,0,5,5,55,2,5,3,46,1,9
ED-134 Baycreek F ICP 1 - 0,18,45,3,46,3,208,6,5,16,57,5,31
ED-037 Pinckneyville E-101 Pinkneyville U ICP 1 - 0,23,16,1,39,2,92,3,1,7,43,3,10
ED-134 Baycreek F ICP2 - 0,24,20,0,34,5,134,0,2,13,39,6,15
ED-037 Pinckneyville E-101 Pinkneyville U ICP2 - 0,18,16,2,41,3,76,4,1,20,59,4,13
ED-064 Garners D-118 Garners F ICP 1 - 0,25,28,0,51,3,153,2,8,12,73,5,37
ED-007 Duluth A ICP 1 - 0,0,0,0,0,0,3,0,0,0,1,0,0
ED-064 Garners D-118 Garners F ICP2 - 0,11,16,1,18,3,90,4,4,10,43,3,19
ED-007 Duluth A ICP2 - 0,48,91,1,109,9,217,3,16,39,95,10,31
ED-100 Suwanee B ICP2 - 0,11,54,3,38,3,64,2,4,11,39,3,6
ED-100 Suwanee B ICP 1 - 0,25,42,2,40,7,68,0,3,6,33,3,12
ED-030 Cates C- 081 Cates L ICP2 - 0,26,16,0,42,6,162,3,4,11,45,7,23
ED-030 Cates C- 081 Cates L ICP 1 - 0,39,42,1,73,12,257,1,7,17,71,6,38
ED-089 Sugar Hill E ICP 1 - 0,24,32,2,52,8,83,0,6,5,16,3,8
ED-155 Suwanee G ICP2 - 0,6,14,0,18,2,45,0,1,2,19,3,5
ED-002 Rockbridge A ICP 1 - 0,13,11,1,17,1,140,3,4,3,38,2,36
ED-155 Suwanee G ICP 1 - 0,36,63,1,55,9,124,5,13,21,69,8,6
ED-002 Rockbridge A ICP2 - 0,12,8,0,8,4,113,2,1,6,32,3,26
ED-152 Rockycreek C ICP 1 - 0,27,41,1,50,4,116,3,2,11,44,4,12
ED-145 Baycreek G ICP1 - 0,36,58,0,41,3,409,9,5,14,91,14,51
ED-152 Rockycreek C ICP2 - 0,36,55,4,47,7,163,4,2,11,50,2,10
ED-145 Baycreek G ICP2 - 0,15,14,0,28,4,214,6,1,7,62,4,26
ED-089 Sugar Hill E ICP2 - 0,15,33,3,44,3,79,0,6,9,36,0,5
ED-019 Martins C ICP 1 - 0,18,17,0,20,2,84,0,4,6,41,2,8
ED-048 Duluth B- 095 Duluth F ICP 1 - 0,18,57,1,40,5,173,7,11,15,105,9,19
ED-019 Martins C ICP2 - 0,17,14,0,18,2,69,3,3,9,35,2,8
ED-048 Duluth B- 095 Duluth F ICP2 - 0,33,44,4,33,4,172,6,11,7,74,7,20
ED-055 Sugar Hill D ICP 1 - 0,21,50,0,51,2,60,3,4,8,30,5,5
ED-055 Sugar Hill D ICP2 - 0,22,42,1,34,1,39,0,3,1,18,6,4
ED-091 Baycreek D ICP 1 - 0,14,18,2,26,0,116,2,2,10,41,2,15
ED-091 Baycreek D ICP2 - 0,37,53,2,60,5,238,7,4,15,55,9,22
ED-138 Duluth I ICP 1 - 0,22,36,3,44,5,45,2,1,9,27,2,6
ED-138 Duluth I ICP2 - 0,47,56,2,70,12,69,2,4,23,40,5,9
ED-033 Berkshire E ICP 1 - 0,25,31,3,44,1,55,5,3,14,33,2,16
ED-033 Berkshire E ICP2 - 0,10,9,1,14,1,19,0,0,3,10,2,2
ED-040 Pinckneyville H ICP 1 - 0,15,26,1,29,1,70,3,5,15,34,2,6
ED-077 Goodwins-149 Goodwins I C ICP2 - 0,36,43,2,58,5,179,10,2,21,93,9,14
ED-040 Pinckneyville H ICP2 - 0,30,64,0,73,4,125,2,5,20,80,5,19
ED-077 Goodwins-149 Goodwins I C ICP 1 - 0,56,70,4,91,5,207,3,6,32,92,6,24
ED-120 Berkshire P ICP 1 - 0,13,10,0,6,1,27,0,2,5,23,0,7
ED-082 Duluth E ICP 1 - 0,20,27,1,32,6,97,3,1,11,39,6,19
ED-120 Berkshire P ICP2 - 0,10,7,1,7,0,21,1,1,4,13,4,3
ED-082 Duluth E ICP2 - 0,16,38,4,34,5,103,2,4,12,58,8,8
ED-108 Baycreek E ICP 1 - 0,2,9,2,18,0,79,1,4,1,12,3,6
ED-135 Pucketts C ICP 1 - 0,11,26,1,36,6,49,1,1,7,13,0,3
ED-135 Pucketts C ICP2 - 0,15,37,2,38,6,43,0,3,6,23,0,5
ED-108 Baycreek E ICP 2 - 0,21,24,5,33,7,187,5,2,9,41,6,27
ED-116 Martins I ICP 1 - 0,4,3,1,2,3,26,0,1,5,27,4,2
ED-116 Martins I ICP2 - 0,17,19,1,14,6,113,4,5,12,57,12,14
ED-032 Berkshire D ICP 1 - 0,28,25,0,31,2,62,2,3,11,39,5,4
ED-032 Berkshire D ICP2 - 0,18,24,1,38,4,66,5,3,8,25,3,13
ED-150 Duluth K ICP2 - 0,0,2,0,1,0,18,1,0,0,3,3,4
ED-150 Duluth K ICP 1 - 0,6,8,4,3,0,63,1,1,2,34,3,8
ED-026 Hog Mountain A ICP 1 - 0,21,35,2,40,2,108,3,5,9,45,5,10
ED-026 Hog Mountain A ICP2 - 0,28,33,1,31,5,114,0,7,10,45,3,9
ED-137 Rockycreek B ICP 1 - 0,15,35,1,37,1,79,3,0,4,21,0,7
ED-024 Sugar Hill A ICP 1 - 0,40,58,3,62,6,72,0,2,14,30,4,11
ED-137 Rockycreek B ICP2 - 0,36,49,1,58,3,83,3,4,14,45,4,9
ED-024 Sugar Hill A ICP2 - 0,12,41,0,31,2,37,2,1,6,17,1,6
ED-011 Berkshire A ICP2 - 0,8,15,1,19,1,59,1,4,4,28,4,4
ED-023 Pinckneyville D ICP 1 - 0,3,5,1,2,1,24,2,4,3,16,0,8
ED-011 Berkshire A ICP 1 - 0,10,14,1,8,0,60,0,2,3,33,2,3
ED-023 Pinckneyville D ICP2 - 0,5,4,0,10,2,39,1,6,7,29,1,5
ED-027 Hog Mountain B ICP 1 - 0,37,62,4,72,7,155,3,4,12,45,8,16
ED-027 Hog Mountain B ICP2 - 0,29,37,0,39,8,72,2,4,10,33,2,6
ED-025 Sugar Hill B ICP2 - 0,35,59,2,53,4,97,1,3,13,65,3,2
ED-035 Cates D ICP 1 - 0,37,44,1,57,6,158,8,7,14,58,5,24
ED-025 Sugar Hill B ICP 1 - 0,36,56,0,59,5,87,1,3,11,53,1,7
ED-035 Cates D ICP2 - 0,17,25,2,32,0,69,2,3,5,34,2,7
ED-022 Pinckneyville C - 126 Pinckneyville A1 ICP 1 - 0,50,76,6,135,17,105,2,10,19,53,7,20
ED-022 Pinckneyville C - 126 Pinckneyville A1 ICP2 - 0,49,72,3,106,14,94,2,4,33,62,4,11
ED-156 Baycreek J ICP 1 - 0,16,34,1,38,3,246,1,0,10,57,7,29
ED-156 Baycreek J ICP2 - 0,8,24,2,23,1,144,4,1,10,47,3,24
ED-102 Pucketts B ICP 1 - 0,18,34,0,34,5,22,0,3,8,15,1,3
ED-102 Pucketts B ICP2 - 0,27,53,3,49,6,49,2,2,6,27,2,2
ED-087 Pinckneyville S ICP 1 - 0,22,32,1,18,3,83,1,2,7,56,3,11
ED-087 Pinckneyville S ICP2 - 0,13,19,2,14,1,49,2,1,4,49,6,6
ED-009 Pucketts A ICP2 - 0,40,49,0,46,7,45,2,4,3,22,2,5
ED-009 Pucketts A ICP 1 - 0,48,88,4,88,8,115,1,5,12,48,2,4
ED-054 Sugar Hill C ICP 1 - 0,60,131,9,120,8,99,3,6,20,49,6,9
ED-054 Sugar Hill C ICP2 - 0,59,87,1,80,8,58,4,2,13,34,6,10
ED-001 Harbins A ICP 1 - 0,24,45,1,40,7,181,3,8,13,45,10,13
ED-001 Harbins A ICP2 - 0,30,73,2,69,6,178,8,9,4,60,6,14
ED-129 Duncans B ICP 1 - 0,36,81,5,97,0,122,1,3,16,43,6,7
ED-129 Duncans B ICP2 - 0,37,92,1,91,7,104,5,3,10,42,10,11
ED-006 Goodwins A ICP 1 - 0,26,55,3,40,4,113,8,4,13,55,4,6
ED-006 Goodwins A ICP2 - 0,13,20,0,19,4,44,5,3,11,31,1,6
ED-041 Baycreek B ICP 1 - 0,22,53,2,54,5,272,6,7,21,56,7,53
ED-041 Baycreek B ICP2 - 0,20,37,4,31,5,203,3,1,9,42,4,28
ED-042 Lawrenceville C ICP 1 - 0,26,37,0,51,3,78,6,1,5,28,1,6
ED-042 Lawrenceville C ICP 2 - 0,17,20,1,18,3,32,1,0,6,9,0,6
ED-075 Rockbridge C ICP 1 - 0,19,19,0,22,3,263,1,4,14,76,10,54
ED-075 Rockbridge C ICP2 - 0,6,9,3,7,0,121,3,4,13,26,2,21
ED-107 Cates O ICP 1 - 0,7,19,0,17,1,25,0,0,4,7,0,6
ED-107 Cates O ICP2 - 0,23,20,2,32,0,35,0,2,13,15,0,5
ED-002 Rockbridge A - ED-076 Rockbridge D -  ED-104 Rockbridge F ICP 1 - 0,21,42,1,46,6,414,6,10,18,94,9,95
ED-002 Rockbridge A - ED-076 Rockbridge D -  ED-104 Rockbridge F ICP 2 - 0,16,16,2,32,1,240,9,4,13,54,4,41
ED-005 Baycreek A-078 Baycreek K ICP 1 - 0,39,74,3,81,8,199,5,6,16,54,8,39
ED-005 Baycreek A-078 Baycreek K ICP 2 - 0,37,55,1,70,8,180,0,6,16,55,10,32
ED-056 Duluth C ICP2 - 0,19,22,0,39,3,44,2,2,6,27,2,3
ED-056 Duluth C ICP 1 - 0,10,11,1,29,2,25,2,3,6,27,0,2
ICC-Absentee By Mail 1 - 21,1,3,0,1,0,2,0,0,0,2,0,0
ICC-Provisional - 1,0,1,0,0,0,3,0,0,1,0,0,0
ICC-Provisional - 2,0,1,0,0,0,3,0,0,0,0,1,0
ICC-Provisional - 3,0,0,0,1,0,2,1,0,0,0,0,0
ICC-Provisional - 4,1,0,0,0,0,3,0,0,0,1,0,0
ICC-Provisional - 5,0,1,0,0,0,1,0,1,0,2,0,0
ICC-Provisional - 6,0,1,0,0,0,3,0,1,0,0,0,0
ICC-Provisional - 7,1,1,0,1,0,2,0,0,0,0,0,0
ICC-Provisional - 8,0,0,0,0,0,5,0,0,0,0,0,0
ICC-Provisional - 9,1,0,0,1,0,3,0,0,0,0,0,0
ICC-Provisional - 10,1,1,0,1,0,2,0,0,0,0,0,0
ICC-Provisional - 11,0,0,0,0,0,4,0,1,0,0,0,0
ICC-Provisional - 12,0,0,0,0,0,3,0,0,0,1,0,1
ICC-Provisional - 13,0,1,0,1,0,2,0,0,0,1,0,0
ICC-Provisional - 14,0,0,0,0,0,3,0,0,0,0,1,1
ICC-Provisional - 15,1,0,0,0,0,1,0,0,0,2,0,0
ICC-Provisional - 16,0,0,0,0,0,2,0,1,0,0,0,0
ICC-Provisional - 17,0,0,0,0,0,9,0,0,0,3,1,2
ICC-Provisional - 18,1,0,0,0,0,0,0,0,0,0,0,0
ICC-Provisional - 19,0,1,0,1,0,2,1,1,0,0,0,0
