Batch Name,"US Senate - Rep - Earl L. ""Buddy"" Carter",US Senate - Rep - Mike Collins,US Senate - Rep - John F. Coyne III,US Senate - Rep - Derek Dooley,"US Senate - Rep - Jonathan ""Jon"" McColumn",Governor - Dem - Keisha Lance Bottoms,Governor - Dem - Olu Brown,Governor - Dem - Amanda Duffy,Governor - Dem - Geoff Duncan,Governor - Dem - Jason Esteves,Governor - Dem - Derrick Jackson,"Governor - Dem - Michael ""Mike"" Thurmond"
Absentee By Mail ICC - 1,4,1,0,2,0,10,0,0,2,0,3,0
AV-Elections Office ICP 1 - 0,189,222,6,88,28,183,5,15,14,20,28,40
ED-Sycamore ICP 1 - 0,60,101,1,35,2,20,2,3,1,4,2,3
ED-Ashburn ICP 1 - 0,23,34,1,13,3,110,3,9,6,10,20,21
ED-Rebecca ICP 1 - 0,28,59,1,19,3,6,0,1,4,0,0,1
Provisional ICC - 1,1,0,0,0,0,0,0,0,1,0,0,0
