Batch Name,"US Senate - Rep - Earl L. ""Buddy"" Carter",US Senate - Rep - Mike Collins,US Senate - Rep - John F. Coyne III,US Senate - Rep - Derek Dooley,"US Senate - Rep - Jonathan ""Jon"" McColumn",Governor - Dem - Keisha Lance Bottoms,Governor - Dem - Olu Brown,Governor - Dem - Amanda Duffy,Governor - Dem - Geoff Duncan,Governor - Dem - Jason Esteves,Governor - Dem - Derrick Jackson,"Governor - Dem - Michael ""Mike"" Thurmond"
Absentee By Mail ICC - 1,3,2,0,0,0,47,1,1,4,10,3,14
AV-Elections Office ICP 1 - 0,82,62,1,38,0,262,14,22,25,27,18,59
ED-Dawson ICP 1 - 0,29,31,2,15,3,181,6,8,10,10,16,30
ED-Parrott ICP 1 - 0,24,19,0,14,2,31,5,1,2,1,0,7
ED-Herod-Dover ICP 1 - 0,10,11,0,4,1,8,0,1,0,2,0,2
ED-Graves ICP 1 - 0,24,42,0,13,1,13,0,1,2,0,0,3
ED-Bronwood ICP 1 - 0,23,30,0,19,2,30,5,5,3,1,4,9
ED-Sasser ICP 1 - 0,56,86,1,30,4,54,0,2,2,3,6,12
