Batch Name,"US Senate - Rep - Earl L. ""Buddy"" Carter",US Senate - Rep - Mike Collins,US Senate - Rep - John F. Coyne III,US Senate - Rep - Derek Dooley,"US Senate - Rep - Jonathan ""Jon"" McColumn",Governor - Dem - Keisha Lance Bottoms,Governor - Dem - Olu Brown,Governor - Dem - Amanda Duffy,Governor - Dem - Geoff Duncan,Governor - Dem - Jason Esteves,Governor - Dem - Derrick Jackson,"Governor - Dem - Michael ""Mike"" Thurmond"
ICC-Absentee by Mail - 1,6,19,0,16,1,3,0,0,5,5,0,3
ICC-Absentee by Mail - 2,9,13,0,17,0,1,0,0,4,3,0,5
ICC-Absentee by Mail - 3,5,13,1,12,1,6,0,0,1,1,0,2
ICC-Absentee by Mail - 4,2,7,0,1,2,3,0,0,1,0,0,0
AV-Board of Elections ICP 1 - 0,200,451,13,352,27,154,0,7,38,60,12,174
ED-Lexington ICP 1 - 0,77,217,5,175,13,88,1,3,9,19,4,61
ED-Beaverdam ICP 1 - 0,70,226,5,225,11,101,2,5,14,46,3,41
ED-Crawford ICP 1 - 0,45,148,1,133,10,55,2,1,11,22,4,46
