Container,Batch Name,Number of Ballots
Advance Voting,AV-Elections Office ICP 1 - 0,563
Advance Voting,AV-Elections Office ICP 2 - 0,561
Election Day,ED-Jack Strickland community Center ICP 3 - 0,108
Election Day,ED-Jack Strickland Community Center ICP 2 - 0,304
Election Day,ED-Jack Strickland Community Center ICP 1 - 0,330
Absentee by Mail,ICC-Absentee by Mail - 1,12
