Container,Batch Name,Number of Ballots
Absentee by Mail,Absentee By Mail ICC - 1,49
Advance Voting,AV-Election Office ICP 1 - 0,1266
Election Day,ED-Nashville ICP 1 - 0,449
Election Day,ED-Nashville ICP 2 - 0,265
Election Day,ED-West Berrien ICP 1 - 0,298
Election Day,ED-Alapaha ICP 1 - 0,256
Election Day,ED-Enigma ICP 1 - 0,190
Election Day,ED-Ray City ICP 1 - 0,267
