Container,Batch Name,Number of Ballots
Advance Voting,AV-Elections Office - ICP 1 - 0,310
Election Day,ED-Homerville ICP 1 - 0,417
Absentee by Mail,ICC - Absentee by Mail - 1,8
Election Day,ED-Fargo ICP 1 - 0,59
Election Day,ED-Dupont ICP 1 - 0,45
Election Day,ED-Arabia ICP 1 - 0,28
Election Day,ED-Argyle ICP 1 - 0,69
