Batch Name,"US Senate - Rep - Earl L. ""Buddy"" Carter",US Senate - Rep - Mike Collins,US Senate - Rep - John F. Coyne III,US Senate - Rep - Derek Dooley,"US Senate - Rep - Jonathan ""Jon"" McColumn",Governor - Dem - Keisha Lance Bottoms,Governor - Dem - Olu Brown,Governor - Dem - Amanda Duffy,Governor - Dem - Geoff Duncan,Governor - Dem - Jason Esteves,Governor - Dem - Derrick Jackson,"Governor - Dem - Michael ""Mike"" Thurmond"
AV-Elections Office ICP 1 - 0,267,160,1,38,11,25,1,1,4,2,1,28
AV-Elections Office ICP 2 - 0,275,134,3,42,10,23,1,3,5,4,2,20
ED-Douglas ICP 1 - 0,161,147,1,39,6,10,1,3,1,4,2,17
ED-Douglas ICP 2 - 0,181,144,4,34,11,16,1,2,2,3,1,11
Absentee By Mail ICC - 1,7,0,0,0,0,0,0,2,0,0,1,0
Absentee By Mail ICC - 2,4,0,0,1,0,1,1,0,0,0,0,3
Absentee By Mail ICC - 3,5,2,0,0,0,1,0,0,0,0,0,0
