Batch Name,"US Senate - Rep - Earl L. ""Buddy"" Carter",US Senate - Rep - Mike Collins,US Senate - Rep - John F. Coyne III,US Senate - Rep - Derek Dooley,"US Senate - Rep - Jonathan ""Jon"" McColumn",Governor - Dem - Keisha Lance Bottoms,Governor - Dem - Olu Brown,Governor - Dem - Amanda Duffy,Governor - Dem - Geoff Duncan,Governor - Dem - Jason Esteves,Governor - Dem - Derrick Jackson,"Governor - Dem - Michael ""Mike"" Thurmond"
ICC-Absentee by Mail - 1,3,3,0,1,0,1,0,0,0,2,0,0
ICC-Absentee by Mail - 2,1,4,0,0,0,2,0,0,0,0,0,1
ICC-Absentee by Mail - 3,1,1,0,1,0,1,0,0,0,0,0,0
AV-Elections Office ICP 1 - 0,41,114,0,29,3,40,1,2,6,1,3,10
Election Day Central ICP 1 - 0,5,5,0,0,0,2,0,0,0,0,0,1
Election Day Central ICP 2 - 0,47,67,1,31,2,84,0,3,2,7,6,12
ICC-Absentee by Mail - 4,0,0,0,0,0,1,0,0,0,0,0,0
